"date"	"id"	"code"	"unit"	"name"	"price"
"01.02.2024"	972	"TJS"	10	"Таджикских сомони"	83.915
"01.02.2024"	764	"THB"	10	"Таиландских батов"	25.5686
"01.02.2024"	949	"TRY"	10	"Турецких лир"	28.416
"01.02.2024"	860	"UZS"	10000	"Узбекских сумов"	73.1976
"01.02.2024"	980	"UAH"	10	"Украинских гривен"	23.4926
"01.02.2024"	826	"GBP"	1	"Фунт стерлингов Соединенного королевства"	116.8775
"01.02.2024"	203	"CZK"	10	"Чешских крон"	39.4381
"01.02.2024"	752	"SEK"	10	"Шведских крон"	87.7771
"01.02.2024"	756	"CHF"	1	"Швейцарский франк"	102.8177
"01.02.2024"	710	"ZAR"	10	"Южноафриканских рэндов"	48.5167
"01.02.2024"	392	"JPY"	100	"Японских иен"	60.9626
"02.02.2024"	36	"AUD"	1	"Австралийский доллар"	60.9076
"02.02.2024"	944	"AZN"	1	"Азербайджанский манат"	54.0882
"02.02.2024"	51	"AMD"	100	"Армянских драмов"	23.0752
"02.02.2024"	933	"BYN"	1	"Белорусский рубль"	28.4164
"02.02.2024"	975	"BGN"	1	"Болгарский лев"	50.981
"02.02.2024"	986	"BRL"	1	"Бразильский реал"	18.347
"02.02.2024"	348	"HUF"	100	"Венгерских форинтов"	25.4695
"02.02.2024"	410	"KRW"	1000	"Вон Республики Корея"	69.5326
"02.02.2024"	704	"VND"	10000	"Вьетнамских донгов"	38.3045
"02.02.2024"	344	"HKD"	1	"Гонконгский доллар"	11.7779
"02.02.2024"	981	"GEL"	1	"Грузинский лари"	33.9223
"02.02.2024"	208	"DKK"	1	"Датская крона"	13.371
"02.02.2024"	784	"AED"	1	"Дирхам ОАЭ"	25.0374
"02.02.2024"	840	"USD"	1	"Доллар США"	91.9499
"02.02.2024"	978	"EUR"	1	"Евро"	100.365
"02.02.2024"	818	"EGP"	10	"Египетских фунтов"	19.6991
"02.02.2024"	356	"INR"	10	"Индийских рупий"	11.0956
"02.02.2024"	360	"IDR"	10000	"Индонезийских рупий"	58.4663
"02.02.2024"	398	"KZT"	100	"Казахстанских тенге"	20.3758
"02.02.2024"	124	"CAD"	1	"Канадский доллар"	67.8147
"02.02.2024"	634	"QAR"	1	"Катарский риал"	25.261
"02.02.2024"	417	"KGS"	10	"Киргизских сомов"	10.2726
"02.02.2024"	156	"CNY"	1	"Китайский юань"	12.7519
"02.02.2024"	498	"MDL"	10	"Молдавских леев"	51.8817
"02.02.2024"	554	"NZD"	1	"Новозеландский доллар"	55.9929
"02.02.2024"	934	"TMT"	1	"Новый туркменский манат"	26.2714
"02.02.2024"	578	"NOK"	10	"Норвежских крон"	86.1616
"02.02.2024"	985	"PLN"	1	"Польский злотый"	23.3192
"02.02.2024"	946	"RON"	1	"Румынский лей"	20.1839
"02.02.2024"	960	"XDR"	1	"СДР (специальные права заимствования)"	122.0322
"02.02.2024"	941	"RSD"	100	"Сербских динаров"	85.8218
"02.02.2024"	702	"SGD"	1	"Сингапурский доллар"	68.7682
"02.02.2024"	972	"TJS"	10	"Таджикских сомони"	83.915
"02.02.2024"	764	"THB"	10	"Таиландских батов"	25.5686
"02.02.2024"	949	"TRY"	10	"Турецких лир"	28.416
"02.02.2024"	860	"UZS"	10000	"Узбекских сумов"	73.1976
"02.02.2024"	980	"UAH"	10	"Украинских гривен"	23.4926
"02.02.2024"	826	"GBP"	1	"Фунт стерлингов Соединенного королевства"	116.8775
"02.02.2024"	203	"CZK"	10	"Чешских крон"	39.4381
"02.02.2024"	752	"SEK"	10	"Шведских крон"	87.7771
"02.02.2024"	756	"CHF"	1	"Швейцарский франк"	102.8177
"02.02.2024"	710	"ZAR"	10	"Южноафриканских рэндов"	48.5167
"02.02.2024"	392	"JPY"	100	"Японских иен"	60.9626
"03.02.2024"	36	"AUD"	1	"Австралийский доллар"	60.9076
"03.02.2024"	944	"AZN"	1	"Азербайджанский манат"	54.0882
"03.02.2024"	51	"AMD"	100	"Армянских драмов"	23.0752
"03.02.2024"	933	"BYN"	1	"Белорусский рубль"	28.4164
"03.02.2024"	975	"BGN"	1	"Болгарский лев"	50.981
"03.02.2024"	986	"BRL"	1	"Бразильский реал"	18.347
"03.02.2024"	348	"HUF"	100	"Венгерских форинтов"	25.4695
"03.02.2024"	410	"KRW"	1000	"Вон Республики Корея"	69.5326
"03.02.2024"	704	"VND"	10000	"Вьетнамских донгов"	38.3045
"03.02.2024"	344	"HKD"	1	"Гонконгский доллар"	11.7779
"03.02.2024"	981	"GEL"	1	"Грузинский лари"	33.9223
"03.02.2024"	208	"DKK"	1	"Датская крона"	13.371
"03.02.2024"	784	"AED"	1	"Дирхам ОАЭ"	25.0374
"03.02.2024"	840	"USD"	1	"Доллар США"	91.9499
"03.02.2024"	978	"EUR"	1	"Евро"	100.365
"03.02.2024"	818	"EGP"	10	"Египетских фунтов"	19.6991
"03.02.2024"	356	"INR"	10	"Индийских рупий"	11.0956
"03.02.2024"	360	"IDR"	10000	"Индонезийских рупий"	58.4663
"03.02.2024"	398	"KZT"	100	"Казахстанских тенге"	20.3758
"03.02.2024"	124	"CAD"	1	"Канадский доллар"	67.8147
"03.02.2024"	634	"QAR"	1	"Катарский риал"	25.261
"03.02.2024"	417	"KGS"	10	"Киргизских сомов"	10.2726
"03.02.2024"	156	"CNY"	1	"Китайский юань"	12.7519
"03.02.2024"	498	"MDL"	10	"Молдавских леев"	51.8817
"03.02.2024"	554	"NZD"	1	"Новозеландский доллар"	55.9929
"03.02.2024"	934	"TMT"	1	"Новый туркменский манат"	26.2714
"03.02.2024"	578	"NOK"	10	"Норвежских крон"	86.1616
"03.02.2024"	985	"PLN"	1	"Польский злотый"	23.3192
"03.02.2024"	946	"RON"	1	"Румынский лей"	20.1839
"03.02.2024"	960	"XDR"	1	"СДР (специальные права заимствования)"	122.0322
"03.02.2024"	941	"RSD"	100	"Сербских динаров"	85.8218
"03.02.2024"	702	"SGD"	1	"Сингапурский доллар"	68.7682
"03.02.2024"	972	"TJS"	10	"Таджикских сомони"	83.915
"03.02.2024"	764	"THB"	10	"Таиландских батов"	25.5686
"03.02.2024"	949	"TRY"	10	"Турецких лир"	28.416
"03.02.2024"	860	"UZS"	10000	"Узбекских сумов"	73.1976
"03.02.2024"	980	"UAH"	10	"Украинских гривен"	23.4926
"03.02.2024"	826	"GBP"	1	"Фунт стерлингов Соединенного королевства"	116.8775
"03.02.2024"	203	"CZK"	10	"Чешских крон"	39.4381
"03.02.2024"	752	"SEK"	10	"Шведских крон"	87.7771
"03.02.2024"	756	"CHF"	1	"Швейцарский франк"	102.8177
"03.02.2024"	710	"ZAR"	10	"Южноафриканских рэндов"	48.5167
"03.02.2024"	392	"JPY"	100	"Японских иен"	60.9626
"04.02.2024"	36	"AUD"	1	"Австралийский доллар"	60.9076
"04.02.2024"	944	"AZN"	1	"Азербайджанский манат"	54.0882
"04.02.2024"	51	"AMD"	100	"Армянских драмов"	23.0752
"04.02.2024"	933	"BYN"	1	"Белорусский рубль"	28.4164
"04.02.2024"	975	"BGN"	1	"Болгарский лев"	50.981
"04.02.2024"	986	"BRL"	1	"Бразильский реал"	18.347
"04.02.2024"	348	"HUF"	100	"Венгерских форинтов"	25.4695
"04.02.2024"	410	"KRW"	1000	"Вон Республики Корея"	69.5326
"04.02.2024"	704	"VND"	10000	"Вьетнамских донгов"	38.3045
"04.02.2024"	344	"HKD"	1	"Гонконгский доллар"	11.7779
"04.02.2024"	981	"GEL"	1	"Грузинский лари"	33.9223
"04.02.2024"	208	"DKK"	1	"Датская крона"	13.371
"04.02.2024"	784	"AED"	1	"Дирхам ОАЭ"	25.0374
"04.02.2024"	840	"USD"	1	"Доллар США"	91.9499
"04.02.2024"	978	"EUR"	1	"Евро"	100.365
"04.02.2024"	818	"EGP"	10	"Египетских фунтов"	19.6991
"04.02.2024"	356	"INR"	10	"Индийских рупий"	11.0956
"04.02.2024"	360	"IDR"	10000	"Индонезийских рупий"	58.4663
"04.02.2024"	398	"KZT"	100	"Казахстанских тенге"	20.3758
"04.02.2024"	124	"CAD"	1	"Канадский доллар"	67.8147
"04.02.2024"	634	"QAR"	1	"Катарский риал"	25.261
"04.02.2024"	417	"KGS"	10	"Киргизских сомов"	10.2726
"04.02.2024"	156	"CNY"	1	"Китайский юань"	12.7519
"04.02.2024"	498	"MDL"	10	"Молдавских леев"	51.8817
"04.02.2024"	554	"NZD"	1	"Новозеландский доллар"	55.9929
"04.02.2024"	934	"TMT"	1	"Новый туркменский манат"	26.2714
"04.02.2024"	578	"NOK"	10	"Норвежских крон"	86.1616
"04.02.2024"	985	"PLN"	1	"Польский злотый"	23.3192
"04.02.2024"	946	"RON"	1	"Румынский лей"	20.1839
"04.02.2024"	960	"XDR"	1	"СДР (специальные права заимствования)"	122.0322
"04.02.2024"	941	"RSD"	100	"Сербских динаров"	85.8218
"04.02.2024"	702	"SGD"	1	"Сингапурский доллар"	68.7682
"04.02.2024"	972	"TJS"	10	"Таджикских сомони"	83.915
"04.02.2024"	764	"THB"	10	"Таиландских батов"	25.5686
"04.02.2024"	949	"TRY"	10	"Турецких лир"	28.416
"04.02.2024"	860	"UZS"	10000	"Узбекских сумов"	73.1976
"04.02.2024"	980	"UAH"	10	"Украинских гривен"	23.4926
"04.02.2024"	826	"GBP"	1	"Фунт стерлингов Соединенного королевства"	116.8775
"04.02.2024"	203	"CZK"	10	"Чешских крон"	39.4381
"04.02.2024"	752	"SEK"	10	"Шведских крон"	87.7771
"04.02.2024"	756	"CHF"	1	"Швейцарский франк"	102.8177
"04.02.2024"	710	"ZAR"	10	"Южноафриканских рэндов"	48.5167
"04.02.2024"	392	"JPY"	100	"Японских иен"	60.9626
"05.02.2024"	36	"AUD"	1	"Австралийский доллар"	60.9076
"05.02.2024"	944	"AZN"	1	"Азербайджанский манат"	54.0882
"05.02.2024"	51	"AMD"	100	"Армянских драмов"	23.0752
"05.02.2024"	933	"BYN"	1	"Белорусский рубль"	28.4164
"05.02.2024"	975	"BGN"	1	"Болгарский лев"	50.981
"05.02.2024"	986	"BRL"	1	"Бразильский реал"	18.347
"05.02.2024"	348	"HUF"	100	"Венгерских форинтов"	25.4695
"05.02.2024"	410	"KRW"	1000	"Вон Республики Корея"	69.5326
"05.02.2024"	704	"VND"	10000	"Вьетнамских донгов"	38.3045
"05.02.2024"	344	"HKD"	1	"Гонконгский доллар"	11.7779
"05.02.2024"	981	"GEL"	1	"Грузинский лари"	33.9223
"05.02.2024"	208	"DKK"	1	"Датская крона"	13.371
"05.02.2024"	784	"AED"	1	"Дирхам ОАЭ"	25.0374
"05.02.2024"	840	"USD"	1	"Доллар США"	91.9499
"05.02.2024"	978	"EUR"	1	"Евро"	100.365
"05.02.2024"	818	"EGP"	10	"Египетских фунтов"	19.6991
"05.02.2024"	356	"INR"	10	"Индийских рупий"	11.0956
"05.02.2024"	360	"IDR"	10000	"Индонезийских рупий"	58.4663
"05.02.2024"	398	"KZT"	100	"Казахстанских тенге"	20.3758
"05.02.2024"	124	"CAD"	1	"Канадский доллар"	67.8147
"05.02.2024"	634	"QAR"	1	"Катарский риал"	25.261
"05.02.2024"	417	"KGS"	10	"Киргизских сомов"	10.2726
"05.02.2024"	156	"CNY"	1	"Китайский юань"	12.7519
"05.02.2024"	498	"MDL"	10	"Молдавских леев"	51.8817
"05.02.2024"	554	"NZD"	1	"Новозеландский доллар"	55.9929
"05.02.2024"	934	"TMT"	1	"Новый туркменский манат"	26.2714
"05.02.2024"	578	"NOK"	10	"Норвежских крон"	86.1616
"05.02.2024"	985	"PLN"	1	"Польский злотый"	23.3192
"05.02.2024"	946	"RON"	1	"Румынский лей"	20.1839
"05.02.2024"	960	"XDR"	1	"СДР (специальные права заимствования)"	122.0322
"05.02.2024"	941	"RSD"	100	"Сербских динаров"	85.8218
"05.02.2024"	702	"SGD"	1	"Сингапурский доллар"	68.7682
"05.02.2024"	972	"TJS"	10	"Таджикских сомони"	83.915
"05.02.2024"	764	"THB"	10	"Таиландских батов"	25.5686
"05.02.2024"	949	"TRY"	10	"Турецких лир"	28.416
"05.02.2024"	860	"UZS"	10000	"Узбекских сумов"	73.1976
"05.02.2024"	980	"UAH"	10	"Украинских гривен"	23.4926
"05.02.2024"	826	"GBP"	1	"Фунт стерлингов Соединенного королевства"	116.8775
"05.02.2024"	203	"CZK"	10	"Чешских крон"	39.4381
"05.02.2024"	752	"SEK"	10	"Шведских крон"	87.7771
"05.02.2024"	756	"CHF"	1	"Швейцарский франк"	102.8177
"05.02.2024"	710	"ZAR"	10	"Южноафриканских рэндов"	48.5167
"05.02.2024"	392	"JPY"	100	"Японских иен"	60.9626
"06.02.2024"	36	"AUD"	1	"Австралийский доллар"	60.9076
"06.02.2024"	944	"AZN"	1	"Азербайджанский манат"	54.0882
"06.02.2024"	51	"AMD"	100	"Армянских драмов"	23.0752
"06.02.2024"	933	"BYN"	1	"Белорусский рубль"	28.4164
"06.02.2024"	975	"BGN"	1	"Болгарский лев"	50.981
"06.02.2024"	986	"BRL"	1	"Бразильский реал"	18.347
"06.02.2024"	348	"HUF"	100	"Венгерских форинтов"	25.4695
"06.02.2024"	410	"KRW"	1000	"Вон Республики Корея"	69.5326
"06.02.2024"	704	"VND"	10000	"Вьетнамских донгов"	38.3045
"06.02.2024"	344	"HKD"	1	"Гонконгский доллар"	11.7779
"06.02.2024"	981	"GEL"	1	"Грузинский лари"	33.9223
"06.02.2024"	208	"DKK"	1	"Датская крона"	13.371
"06.02.2024"	784	"AED"	1	"Дирхам ОАЭ"	25.0374
"06.02.2024"	840	"USD"	1	"Доллар США"	91.9499
"06.02.2024"	978	"EUR"	1	"Евро"	100.365
"06.02.2024"	818	"EGP"	10	"Египетских фунтов"	19.6991
"06.02.2024"	356	"INR"	10	"Индийских рупий"	11.0956
"06.02.2024"	360	"IDR"	10000	"Индонезийских рупий"	58.4663
"06.02.2024"	398	"KZT"	100	"Казахстанских тенге"	20.3758
"06.02.2024"	124	"CAD"	1	"Канадский доллар"	67.8147
"06.02.2024"	634	"QAR"	1	"Катарский риал"	25.261
"06.02.2024"	417	"KGS"	10	"Киргизских сомов"	10.2726
"06.02.2024"	156	"CNY"	1	"Китайский юань"	12.7519
"06.02.2024"	498	"MDL"	10	"Молдавских леев"	51.8817
"06.02.2024"	554	"NZD"	1	"Новозеландский доллар"	55.9929
"06.02.2024"	934	"TMT"	1	"Новый туркменский манат"	26.2714
"06.02.2024"	578	"NOK"	10	"Норвежских крон"	86.1616
"06.02.2024"	985	"PLN"	1	"Польский злотый"	23.3192
"06.02.2024"	946	"RON"	1	"Румынский лей"	20.1839
"06.02.2024"	960	"XDR"	1	"СДР (специальные права заимствования)"	122.0322
"06.02.2024"	941	"RSD"	100	"Сербских динаров"	85.8218
"06.02.2024"	702	"SGD"	1	"Сингапурский доллар"	68.7682
"06.02.2024"	972	"TJS"	10	"Таджикских сомони"	83.915
"06.02.2024"	764	"THB"	10	"Таиландских батов"	25.5686
"06.02.2024"	949	"TRY"	10	"Турецких лир"	28.416
"06.02.2024"	860	"UZS"	10000	"Узбекских сумов"	73.1976
"06.02.2024"	980	"UAH"	10	"Украинских гривен"	23.4926
"06.02.2024"	826	"GBP"	1	"Фунт стерлингов Соединенного королевства"	116.8775
"06.02.2024"	203	"CZK"	10	"Чешских крон"	39.4381
"06.02.2024"	752	"SEK"	10	"Шведских крон"	87.7771
"06.02.2024"	756	"CHF"	1	"Швейцарский франк"	102.8177
"06.02.2024"	710	"ZAR"	10	"Южноафриканских рэндов"	48.5167
"06.02.2024"	392	"JPY"	100	"Японских иен"	60.9626
"07.02.2024"	36	"AUD"	1	"Австралийский доллар"	60.9076
"07.02.2024"	944	"AZN"	1	"Азербайджанский манат"	54.0882
"07.02.2024"	51	"AMD"	100	"Армянских драмов"	23.0752
"07.02.2024"	933	"BYN"	1	"Белорусский рубль"	28.4164
"07.02.2024"	975	"BGN"	1	"Болгарский лев"	50.981
"07.02.2024"	986	"BRL"	1	"Бразильский реал"	18.347
"07.02.2024"	348	"HUF"	100	"Венгерских форинтов"	25.4695
"07.02.2024"	410	"KRW"	1000	"Вон Республики Корея"	69.5326
"07.02.2024"	704	"VND"	10000	"Вьетнамских донгов"	38.3045
"07.02.2024"	344	"HKD"	1	"Гонконгский доллар"	11.7779
"07.02.2024"	981	"GEL"	1	"Грузинский лари"	33.9223
"07.02.2024"	208	"DKK"	1	"Датская крона"	13.371
"07.02.2024"	784	"AED"	1	"Дирхам ОАЭ"	25.0374
"07.02.2024"	840	"USD"	1	"Доллар США"	91.9499
"07.02.2024"	978	"EUR"	1	"Евро"	100.365
"07.02.2024"	818	"EGP"	10	"Египетских фунтов"	19.6991
"07.02.2024"	356	"INR"	10	"Индийских рупий"	11.0956
"07.02.2024"	360	"IDR"	10000	"Индонезийских рупий"	58.4663
"07.02.2024"	398	"KZT"	100	"Казахстанских тенге"	20.3758
"07.02.2024"	124	"CAD"	1	"Канадский доллар"	67.8147
"07.02.2024"	634	"QAR"	1	"Катарский риал"	25.261
"07.02.2024"	417	"KGS"	10	"Киргизских сомов"	10.2726
"07.02.2024"	156	"CNY"	1	"Китайский юань"	12.7519
"07.02.2024"	498	"MDL"	10	"Молдавских леев"	51.8817
"07.02.2024"	554	"NZD"	1	"Новозеландский доллар"	55.9929
"07.02.2024"	934	"TMT"	1	"Новый туркменский манат"	26.2714
"07.02.2024"	578	"NOK"	10	"Норвежских крон"	86.1616
"07.02.2024"	985	"PLN"	1	"Польский злотый"	23.3192
"07.02.2024"	946	"RON"	1	"Румынский лей"	20.1839
"07.02.2024"	960	"XDR"	1	"СДР (специальные права заимствования)"	122.0322
"07.02.2024"	941	"RSD"	100	"Сербских динаров"	85.8218
"07.02.2024"	702	"SGD"	1	"Сингапурский доллар"	68.7682
"07.02.2024"	972	"TJS"	10	"Таджикских сомони"	83.915
"07.02.2024"	764	"THB"	10	"Таиландских батов"	25.5686
"07.02.2024"	949	"TRY"	10	"Турецких лир"	28.416
"07.02.2024"	860	"UZS"	10000	"Узбекских сумов"	73.1976
"07.02.2024"	980	"UAH"	10	"Украинских гривен"	23.4926
"07.02.2024"	826	"GBP"	1	"Фунт стерлингов Соединенного королевства"	116.8775
"07.02.2024"	203	"CZK"	10	"Чешских крон"	39.4381
"07.02.2024"	752	"SEK"	10	"Шведских крон"	87.7771
"07.02.2024"	756	"CHF"	1	"Швейцарский франк"	102.8177
"07.02.2024"	710	"ZAR"	10	"Южноафриканских рэндов"	48.5167
"07.02.2024"	392	"JPY"	100	"Японских иен"	60.9626
"08.02.2024"	36	"AUD"	1	"Австралийский доллар"	60.9076
"08.02.2024"	944	"AZN"	1	"Азербайджанский манат"	54.0882
"08.02.2024"	51	"AMD"	100	"Армянских драмов"	23.0752
"08.02.2024"	933	"BYN"	1	"Белорусский рубль"	28.4164
"08.02.2024"	975	"BGN"	1	"Болгарский лев"	50.981
"08.02.2024"	986	"BRL"	1	"Бразильский реал"	18.347
"08.02.2024"	348	"HUF"	100	"Венгерских форинтов"	25.4695
"08.02.2024"	410	"KRW"	1000	"Вон Республики Корея"	69.5326
"08.02.2024"	704	"VND"	10000	"Вьетнамских донгов"	38.3045
"08.02.2024"	344	"HKD"	1	"Гонконгский доллар"	11.7779
"08.02.2024"	981	"GEL"	1	"Грузинский лари"	33.9223
"08.02.2024"	208	"DKK"	1	"Датская крона"	13.371
"08.02.2024"	784	"AED"	1	"Дирхам ОАЭ"	25.0374
"08.02.2024"	840	"USD"	1	"Доллар США"	91.9499
"08.02.2024"	978	"EUR"	1	"Евро"	100.365
"08.02.2024"	818	"EGP"	10	"Египетских фунтов"	19.6991
"08.02.2024"	356	"INR"	10	"Индийских рупий"	11.0956
"08.02.2024"	360	"IDR"	10000	"Индонезийских рупий"	58.4663
"08.02.2024"	398	"KZT"	100	"Казахстанских тенге"	20.3758
"08.02.2024"	124	"CAD"	1	"Канадский доллар"	67.8147
"08.02.2024"	634	"QAR"	1	"Катарский риал"	25.261
"08.02.2024"	417	"KGS"	10	"Киргизских сомов"	10.2726
"08.02.2024"	156	"CNY"	1	"Китайский юань"	12.7519
"08.02.2024"	498	"MDL"	10	"Молдавских леев"	51.8817
"08.02.2024"	554	"NZD"	1	"Новозеландский доллар"	55.9929
"08.02.2024"	934	"TMT"	1	"Новый туркменский манат"	26.2714
"08.02.2024"	578	"NOK"	10	"Норвежских крон"	86.1616
"08.02.2024"	985	"PLN"	1	"Польский злотый"	23.3192
"08.02.2024"	946	"RON"	1	"Румынский лей"	20.1839
"08.02.2024"	960	"XDR"	1	"СДР (специальные права заимствования)"	122.0322
"08.02.2024"	941	"RSD"	100	"Сербских динаров"	85.8218
"08.02.2024"	702	"SGD"	1	"Сингапурский доллар"	68.7682
"08.02.2024"	972	"TJS"	10	"Таджикских сомони"	83.915
"08.02.2024"	764	"THB"	10	"Таиландских батов"	25.5686
"08.02.2024"	949	"TRY"	10	"Турецких лир"	28.416
"08.02.2024"	860	"UZS"	10000	"Узбекских сумов"	73.1976
"08.02.2024"	980	"UAH"	10	"Украинских гривен"	23.4926
"08.02.2024"	826	"GBP"	1	"Фунт стерлингов Соединенного королевства"	116.8775
"08.02.2024"	203	"CZK"	10	"Чешских крон"	39.4381
"08.02.2024"	752	"SEK"	10	"Шведских крон"	87.7771
"08.02.2024"	756	"CHF"	1	"Швейцарский франк"	102.8177
"08.02.2024"	710	"ZAR"	10	"Южноафриканских рэндов"	48.5167
"08.02.2024"	392	"JPY"	100	"Японских иен"	60.9626
"09.02.2024"	36	"AUD"	1	"Австралийский доллар"	60.9076
"09.02.2024"	944	"AZN"	1	"Азербайджанский манат"	54.0882
"09.02.2024"	51	"AMD"	100	"Армянских драмов"	23.0752
"09.02.2024"	933	"BYN"	1	"Белорусский рубль"	28.4164
"09.02.2024"	975	"BGN"	1	"Болгарский лев"	50.981
"09.02.2024"	986	"BRL"	1	"Бразильский реал"	18.347
"09.02.2024"	348	"HUF"	100	"Венгерских форинтов"	25.4695
"09.02.2024"	410	"KRW"	1000	"Вон Республики Корея"	69.5326
"09.02.2024"	704	"VND"	10000	"Вьетнамских донгов"	38.3045
"09.02.2024"	344	"HKD"	1	"Гонконгский доллар"	11.7779
"09.02.2024"	981	"GEL"	1	"Грузинский лари"	33.9223
"09.02.2024"	208	"DKK"	1	"Датская крона"	13.371
"09.02.2024"	784	"AED"	1	"Дирхам ОАЭ"	25.0374
"09.02.2024"	840	"USD"	1	"Доллар США"	91.9499
"09.02.2024"	978	"EUR"	1	"Евро"	100.365
"09.02.2024"	818	"EGP"	10	"Египетских фунтов"	19.6991
"09.02.2024"	356	"INR"	10	"Индийских рупий"	11.0956
"09.02.2024"	360	"IDR"	10000	"Индонезийских рупий"	58.4663
"09.02.2024"	398	"KZT"	100	"Казахстанских тенге"	20.3758
"09.02.2024"	124	"CAD"	1	"Канадский доллар"	67.8147
"09.02.2024"	634	"QAR"	1	"Катарский риал"	25.261
"09.02.2024"	417	"KGS"	10	"Киргизских сомов"	10.2726
"09.02.2024"	156	"CNY"	1	"Китайский юань"	12.7519
"09.02.2024"	498	"MDL"	10	"Молдавских леев"	51.8817
"09.02.2024"	554	"NZD"	1	"Новозеландский доллар"	55.9929
"09.02.2024"	934	"TMT"	1	"Новый туркменский манат"	26.2714
"09.02.2024"	578	"NOK"	10	"Норвежских крон"	86.1616
"09.02.2024"	985	"PLN"	1	"Польский злотый"	23.3192
"09.02.2024"	946	"RON"	1	"Румынский лей"	20.1839
"09.02.2024"	960	"XDR"	1	"СДР (специальные права заимствования)"	122.0322
"09.02.2024"	941	"RSD"	100	"Сербских динаров"	85.8218
"09.02.2024"	702	"SGD"	1	"Сингапурский доллар"	68.7682
"09.02.2024"	972	"TJS"	10	"Таджикских сомони"	83.915
"09.02.2024"	764	"THB"	10	"Таиландских батов"	25.5686
"09.02.2024"	949	"TRY"	10	"Турецких лир"	28.416
"09.02.2024"	860	"UZS"	10000	"Узбекских сумов"	73.1976
"09.02.2024"	980	"UAH"	10	"Украинских гривен"	23.4926
"09.02.2024"	826	"GBP"	1	"Фунт стерлингов Соединенного королевства"	116.8775
"09.02.2024"	203	"CZK"	10	"Чешских крон"	39.4381
"09.02.2024"	752	"SEK"	10	"Шведских крон"	87.7771
"09.02.2024"	756	"CHF"	1	"Швейцарский франк"	102.8177
"09.02.2024"	710	"ZAR"	10	"Южноафриканских рэндов"	48.5167
"09.02.2024"	392	"JPY"	100	"Японских иен"	60.9626
"10.02.2024"	36	"AUD"	1	"Австралийский доллар"	60.9076
"10.02.2024"	944	"AZN"	1	"Азербайджанский манат"	54.0882
"10.02.2024"	51	"AMD"	100	"Армянских драмов"	23.0752
"10.02.2024"	933	"BYN"	1	"Белорусский рубль"	28.4164
"10.02.2024"	975	"BGN"	1	"Болгарский лев"	50.981
"10.02.2024"	986	"BRL"	1	"Бразильский реал"	18.347
"10.02.2024"	348	"HUF"	100	"Венгерских форинтов"	25.4695
"10.02.2024"	410	"KRW"	1000	"Вон Республики Корея"	69.5326
"10.02.2024"	704	"VND"	10000	"Вьетнамских донгов"	38.3045
"10.02.2024"	344	"HKD"	1	"Гонконгский доллар"	11.7779
"10.02.2024"	981	"GEL"	1	"Грузинский лари"	33.9223
"10.02.2024"	208	"DKK"	1	"Датская крона"	13.371
"10.02.2024"	784	"AED"	1	"Дирхам ОАЭ"	25.0374
"10.02.2024"	840	"USD"	1	"Доллар США"	91.9499
"10.02.2024"	978	"EUR"	1	"Евро"	100.365
"10.02.2024"	818	"EGP"	10	"Египетских фунтов"	19.6991
